16509   | 18.117.151.50    | US | AMAZON-02	 US			
24940   | 159.69.150.74    | DE | HETZNER-AS	 DE			
48943   | 94.136.30.220    | AT | KAPPERNET	 AT			
8560    | 74.208.85.158    | US | IONOS-AS This is the joint network for IONOS	 Fasthosts	 Arsys	 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.	 DE
16509   | 34.248.84.10     | US | AMAZON-02	 US			
396982  | 34.74.8.41       | US | GOOGLE-PRIVATE-CLOUD	 US			
24940   | 95.217.202.170   | DE | HETZNER-AS	 DE			
16509   | 100.20.176.179   | US | AMAZON-02	 US			
24940   | 157.90.154.217   | DE | HETZNER-AS	 DE			
8560    | 217.160.173.62   | DE | IONOS-AS This is the joint network for IONOS	 Fasthosts	 Arsys	 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.	 DE
16509   | 175.41.233.124   | JP | AMAZON-02	 US			
24940   | 135.181.145.156  | DE | HETZNER-AS	 DE			
15169   | 34.134.47.241    | US | GOOGLE	 US			
16509   | 3.15.163.243     | US | AMAZON-02	 US			
205388  | 185.216.212.5    | DE | SERVERDISCOUNTER serverdiscounter.com	 DE			
8560    | 70.35.195.173    | US | IONOS-AS This is the joint network for IONOS	 Fasthosts	 Arsys	 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.	 DE
16509   | 54.194.173.207   | US | AMAZON-02	 US			
396982  | 34.65.69.234     | US | GOOGLE-PRIVATE-CLOUD	 US			
24940   | 78.47.60.52      | DE | HETZNER-AS	 DE			
14618   | 54.89.19.39      | US | AMAZON-AES	 US			
14061   | 46.101.81.4      | US | DIGITALOCEAN-ASN	 US			
16509   | 54.232.71.228    | US | AMAZON-02	 US			
14618   | 54.147.191.206   | US | AMAZON-AES	 US			
16276   | 51.195.90.153    | FR | OVH	 FR			
51167   | 161.97.166.11    | DE | CONTABO	 DE			
51167   | 194.163.180.79   | DE | CONTABO	 DE			
16509   | 3.125.173.129    | US | AMAZON-02	 US			
60781   | 185.181.8.201    | GI | LEASEWEB-NL-AMS-01 Netherlands	 NL			
51167   | 194.163.133.226  | DE | CONTABO	 DE			
60781   | 185.181.8.160    | GI | LEASEWEB-NL-AMS-01 Netherlands	 NL			
51167   | 194.163.148.253  | DE | CONTABO	 DE			
39351   | 185.65.135.160   | SE | ESAB-AS	 SE			
51167   | 75.119.136.33    | DE | CONTABO	 DE			
141995  | 194.233.64.220   | SG | CAPL-AS-AP Contabo Asia Private Limited	 SG			
3303    | 176.127.137.234  | CH | SWISSCOM Swisscom Switzerland Ltd	 CH			
16509   | 15.161.83.109    | US | AMAZON-02	 US			
14061   | 167.172.157.206  | US | DIGITALOCEAN-ASN	 US			
14061   | 165.227.132.55   | US | DIGITALOCEAN-ASN	 US			
3243    | 37.189.245.122   | PT | MEO-RESIDENCIAL	 PT			
141995  | 194.233.73.116   | SG | CAPL-AS-AP Contabo Asia Private Limited	 SG			
40021   | 209.145.55.191   | US | CONTABO	 US			
18779   | 209.182.218.105  | US | EGIHOSTING	 US			
15169   | 23.236.56.114    | US | GOOGLE	 US			
40021   | 144.126.134.68   | US | CONTABO	 US			
40021   | 207.244.235.119  | US | CONTABO	 US			
16509   | 54.184.91.165    | US | AMAZON-02	 US			
16509   | 3.138.206.205    | US | AMAZON-02	 US			
24971   | 83.167.247.37    | CZ | MASTER-AS Czech Republic www.master.cz	 CZ			
24940   | 95.217.134.71    | DE | HETZNER-AS	 DE			
8100    | 146.71.77.190    | US | ASN-QUADRANET-GLOBAL	 US			
29802   | 209.182.234.133  | US | HVC-AS	 US			
56635   | 31.7.207.27      | SI | XENYA	 SI			
24940   | 116.203.118.123  | DE | HETZNER-AS	 DE			
8075    | 20.112.76.218    | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
51167   | 167.86.72.30     | DE | CONTABO	 DE			
8075    | 20.115.100.44    | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
8075    | 52.229.61.159    | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
6730    | 89.217.87.67     | CH | SUNRISE	 CH			
24940   | 116.203.151.230  | DE | HETZNER-AS	 DE			
16509   | 18.193.159.252   | US | AMAZON-02	 US			
14618   | 54.236.62.5      | US | AMAZON-AES	 US			
16509   | 18.157.185.71    | US | AMAZON-02	 US			
16509   | 18.196.218.119   | US | AMAZON-02	 US			
16509   | 3.64.216.67      | US | AMAZON-02	 US			
16276   | 51.195.102.205   | FR | OVH	 FR			
51167   | 161.97.66.78     | DE | CONTABO	 DE			
14061   | 128.199.217.158  | GB | DIGITALOCEAN-ASN	 US			
13335   | 104.21.51.161    | US | CLOUDFLARENET	 US			
15169   | 104.155.191.248  | US | GOOGLE	 US			
7018    | 45.24.227.215    | US | ATT-INTERNET4	 US			
20473   | 108.61.193.72    | US | AS-CHOOPA	 US			
24940   | 78.47.121.131    | DE | HETZNER-AS	 DE			
24940   | 65.108.48.248    | DE | HETZNER-AS	 DE			
719     | 91.158.25.32     | FI | ELISA-AS Helsinki	 Finland	 FI		
2516    | 106.72.39.130    | JP | KDDI KDDI CORPORATION	 JP			
8075    | 20.106.132.59    | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
20473   | 149.28.23.240    | US | AS-CHOOPA	 US			
16509   | 13.112.148.124   | US | AMAZON-02	 US			
24940   | 135.181.31.85    | DE | HETZNER-AS	 DE			
24940   | 88.99.39.191     | DE | HETZNER-AS	 DE			
12876   | 51.158.69.68     | FR | Online SAS	 FR			
16276   | 94.23.12.97      | FR | OVH	 FR			
577     | 76.68.179.154    | CA | BACOM	 CA			
16276   | 51.81.223.43     | US | OVH	 FR			
20473   | 95.179.211.193   | US | AS-CHOOPA	 US			
197988  | 95.183.51.111    | CH | SOLARCOM	 CH			
16509   | 54.253.122.107   | US | AMAZON-02	 US			
16276   | 192.99.1.122     | CA | OVH	 FR			
62904   | 107.158.163.168  | US | EONIX-COMMUNICATIONS-ASBLOCK-62904	 US			
24940   | 65.21.107.182    | DE | HETZNER-AS	 DE			
34779   | 93.103.146.24    | SI | T-2-AS AS set propagated by T-2 d.o.o.	 SI			
14061   | 46.101.203.123   | US | DIGITALOCEAN-ASN	 US			
14061   | 161.35.47.242    | US | DIGITALOCEAN-ASN	 US			
3209    | 78.94.155.19     | DE | VODANET International IP-Backbone of Vodafone	 DE			
24940   | 23.88.127.17     | DE | HETZNER-AS	 DE			
24940   | 65.21.183.47     | DE | HETZNER-AS	 DE			
40021   | 207.244.229.39   | US | CONTABO	 US			
14061   | 157.245.114.57   | US | DIGITALOCEAN-ASN	 US			
8560    | 74.208.108.71    | US | IONOS-AS This is the joint network for IONOS	 Fasthosts	 Arsys	 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.	 DE
24940   | 157.90.142.212   | DE | HETZNER-AS	 DE			
14061   | 198.211.110.132  | US | DIGITALOCEAN-ASN	 US			
8075    | 20.98.73.175     | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
24940   | 116.202.17.24    | DE | HETZNER-AS	 DE			
24940   | 116.203.55.29    | DE | HETZNER-AS	 DE			
24940   | 95.216.171.131   | DE | HETZNER-AS	 DE			
328364  | 160.119.253.59   | ZA | Host-Africa-AS	 ZA			
31898   | 193.122.12.254   | US | ORACLE-BMC-31898	 US			
396982  | 34.94.247.142    | US | GOOGLE-PRIVATE-CLOUD	 US			
25697   | 209.50.49.88     | US | UPCLOUDUSA	 US			
701     | 108.56.169.48    | US | UUNET	 US			
16509   | 18.191.2.182     | US | AMAZON-02	 US			
51167   | 161.97.175.144   | DE | CONTABO	 DE			
141995  | 194.233.66.243   | SG | CAPL-AS-AP Contabo Asia Private Limited	 SG			
5650    | 47.196.19.153    | US | FRONTIER-FRTR	 US			
24940   | 135.181.1.16     | DE | HETZNER-AS	 DE			
63949   | 172.105.173.182  | US | LINODE-AP Linode	 LLC	 US		
15169   | 104.154.185.27   | US | GOOGLE	 US			
20473   | 78.141.211.21    | US | AS-CHOOPA	 US			
14618   | 34.236.161.158   | US | AMAZON-AES	 US			
7018    | 108.232.191.201  | US | ATT-INTERNET4	 US			
8473    | 155.4.205.138    | NO | BAHNHOF www.bahnhof.net	 SE			
40021   | 144.126.152.52   | US | CONTABO	 US			
14061   | 159.203.188.238  | US | DIGITALOCEAN-ASN	 US			
6724    | 81.169.201.192   | DE | STRATO STRATO AG	 DE			
7922    | 50.73.142.185    | US | COMCAST-7922	 US			
24940   | 168.119.60.102   | DE | HETZNER-AS	 DE			
6848    | 78.23.133.211    | BE | TELENET-AS	 BE			
701     | 100.15.33.97     | US | UUNET	 US			
8075    | 104.40.219.5     | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
20473   | 45.63.43.5       | US | AS-CHOOPA	 US			
12876   | 212.83.144.141   | FR | Online SAS	 FR			
14618   | 35.168.230.226   | US | AMAZON-AES	 US			
8473    | 178.174.163.78   | SE | BAHNHOF www.bahnhof.net	 SE			
196653  | 193.150.14.250   | CZ | ASBESTNET	 CZ			
14061   | 178.128.151.149  | US | DIGITALOCEAN-ASN	 US			
20857   | 149.210.130.71   | NL | TRANSIP-AS Amsterdam	 the Netherlands	 NL		
14061   | 64.225.73.201    | US | DIGITALOCEAN-ASN	 US			
7922    | 50.73.142.187    | US | COMCAST-7922	 US			
40021   | 144.126.130.219  | US | CONTABO	 US			
15169   | 34.140.105.41    | US | GOOGLE	 US			
50347   | 195.191.47.212   | RO | ZONTERRA-AS	 RO			
8767    | 82.135.100.138   | DE | MNET-AS Germany	 DE			
6724    | 81.169.201.224   | DE | STRATO STRATO AG	 DE			
141995  | 194.233.69.35    | SG | CAPL-AS-AP Contabo Asia Private Limited	 SG			
8075    | 40.85.92.166     | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
49981   | 62.112.9.141     | NL | WORLDSTREAM	 NL			
49981   | 62.112.9.226     | NL | WORLDSTREAM	 NL			
14061   | 64.225.42.165    | US | DIGITALOCEAN-ASN	 US			
14061   | 159.65.73.84     | US | DIGITALOCEAN-ASN	 US			
16509   | 13.235.239.94    | US | AMAZON-02	 US			
394727  | 104.237.4.121    | US | NODISTO	 US			
24940   | 95.216.180.166   | DE | HETZNER-AS	 DE			
16276   | 137.74.246.133   | FR | OVH	 FR			
327813  | 169.255.56.144   | ZA | Web4Africa	 ZA			
20860   | 5.152.204.189    | GB | IOMART-AS	 GB			
29518   | 89.160.112.164   | SE | BREDBAND2	 SE			
40021   | 207.244.227.182  | US | CONTABO	 US			
40021   | 66.94.103.19     | US | CONTABO	 US			
16509   | 44.235.17.233    | US | AMAZON-02	 US			
15169   | 35.213.181.89    | US | GOOGLE	 US			
19527   | 35.213.181.89    | US | GOOGLE-2	 US			
14061   | 167.99.71.209    | US | DIGITALOCEAN-ASN	 US			
51167   | 62.171.180.213   | DE | CONTABO	 DE			
396982  | 34.82.30.87      | US | GOOGLE-PRIVATE-CLOUD	 US			
8560    | 217.160.251.77   | DE | IONOS-AS This is the joint network for IONOS	 Fasthosts	 Arsys	 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.	 DE
8560    | 212.227.215.121  | DE | IONOS-AS This is the joint network for IONOS	 Fasthosts	 Arsys	 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.	 DE
20473   | 192.248.183.119  | US | AS-CHOOPA	 US			
6327    | 24.76.222.87     | CA | SHAW	 CA			
21334   | 89.135.240.169   | HU | ASN-VODAFONE-	 HU			
20473   | 139.180.201.156  | US | AS-CHOOPA	 US			
8075    | 13.82.194.214    | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
16509   | 3.97.225.245     | US | AMAZON-02	 US			
25697   | 209.151.149.189  | US | UPCLOUDUSA	 US			
14618   | 3.236.79.205     | US | AMAZON-AES	 US			
31898   | 150.136.54.6     | US | ORACLE-BMC-31898	 US			
16509   | 3.140.32.163     | US | AMAZON-02	 US			
399686  | 213.232.255.200  | US | SEMIBAND	 US			
24940   | 88.198.215.126   | DE | HETZNER-AS	 DE			
20473   | 45.32.88.60      | US | AS-CHOOPA	 US			
7922    | 50.206.32.66     | US | COMCAST-7922	 US			
197988  | 95.183.50.48     | CH | SOLARCOM	 CH			
5483    | 93.89.160.4      | HU | MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.	 HU			
15169   | 35.216.160.96    | US | GOOGLE	 US			
19527   | 35.216.160.96    | US | GOOGLE-2	 US			
50266   | 85.144.242.193   | NL | TMOBILE-THUIS	 NL			
24940   | 88.99.170.190    | DE | HETZNER-AS	 DE			
16276   | 51.195.190.139   | FR | OVH	 FR			
13127   | 87.214.50.207    | NL | T-MOBILE AS for the Trans-European T-Mobile IP Transport backbone	 NL			
33915   | 31.151.240.19    | NL | TNF-AS	 NL			
24940   | 23.88.42.154     | DE | HETZNER-AS	 DE			
34362   | 85.94.71.60      | HR | VOLJATEL-HR-AS Zagreb	 HR			
40021   | 209.126.0.204    | US | CONTABO	 US			
6830    | 46.140.81.90     | CH | LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding	 aka AORTA	 NL		
8560    | 185.132.39.98    | GB | IONOS-AS This is the joint network for IONOS	 Fasthosts	 Arsys	 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.	 DE
24940   | 188.34.184.149   | DE | HETZNER-AS	 DE			
29802   | 63.250.52.188    | US | HVC-AS	 US			
41427   | 193.164.140.91   | SI | MARC-NET_AS	 SI			
197540  | 81.16.18.16      | DE | NETCUP-AS netcup GmbH	 DE			
14061   | 167.71.109.11    | US | DIGITALOCEAN-ASN	 US			
16276   | 141.94.131.121   | FR | OVH	 FR			
48254   | 185.151.30.167   | GB | TWENTYI	 GB			
5378    | 90.255.245.62    | GB | Vodafone	 GB			
14061   | 178.128.37.104   | US | DIGITALOCEAN-ASN	 US			
24940   | 168.119.178.11   | DE | HETZNER-AS	 DE			
24940   | 135.181.43.69    | DE | HETZNER-AS	 DE			
15169   | 35.202.116.145   | US | GOOGLE	 US			
6830    | 185.207.101.25   | DE | LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding	 aka AORTA	 NL		
6724    | 81.169.200.90    | DE | STRATO STRATO AG	 DE			
16276   | 94.23.201.20     | FR | OVH	 FR			
51167   | 5.189.191.233    | DE | CONTABO	 DE			
51167   | 75.119.131.60    | DE | CONTABO	 DE			
15169   | 34.85.101.224    | US | GOOGLE	 US			
24940   | 49.12.109.67     | DE | HETZNER-AS	 DE			
15704   | 213.194.130.120  | ES | AS15704	 ES			
24940   | 178.63.3.177     | DE | HETZNER-AS	 DE			
396982  | 34.65.176.159    | US | GOOGLE-PRIVATE-CLOUD	 US			
16276   | 66.70.190.104    | CA | OVH	 FR			
14061   | 157.230.238.167  | US | DIGITALOCEAN-ASN	 US			
61969   | 185.53.177.14    | DE | TEAMINTERNET-AS	 DE			
51167   | 62.171.160.137   | DE | CONTABO	 DE			
8075    | 20.187.2.56      | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
16276   | 135.148.52.56    | US | OVH	 FR			
14061   | 139.59.226.42    | SG | DIGITALOCEAN-ASN	 US			
14061   | 104.248.55.144   | US | DIGITALOCEAN-ASN	 US			
51167   | 178.18.255.45    | DE | CONTABO	 DE			
16509   | 3.127.5.130      | US | AMAZON-02	 US			
24940   | 135.181.36.251   | DE | HETZNER-AS	 DE			
33588   | 98.127.116.122   | US | BRESNAN-33588	 US			
27823   | 66.97.43.4       | US | Dattatec.com	 AR			
14061   | 128.199.41.24    | GB | DIGITALOCEAN-ASN	 US			
7922    | 73.132.213.52    | US | COMCAST-7922	 US			
577     | 174.94.54.183    | CA | BACOM	 CA			
20473   | 45.76.211.95     | US | AS-CHOOPA	 US			
15169   | 34.121.169.228   | US | GOOGLE	 US			
16509   | 3.129.190.178    | US | AMAZON-02	 US			
40021   | 207.244.254.33   | US | CONTABO	 US			
24940   | 135.181.1.18     | DE | HETZNER-AS	 DE			
51167   | 161.97.130.65    | DE | CONTABO	 DE			
51167   | 95.111.236.194   | DE | CONTABO	 DE			
63949   | 172.104.214.172  | US | LINODE-AP Linode	 LLC	 US		
577     | 70.55.165.66     | CA | BACOM	 CA			
16509   | 50.18.225.218    | US | AMAZON-02	 US			
24940   | 159.69.223.218   | DE | HETZNER-AS	 DE			
51167   | 161.97.137.114   | DE | CONTABO	 DE			
36231   | 142.252.252.185  | US | TEMPEST-HOSTING	 US			
8560    | 74.208.130.86    | US | IONOS-AS This is the joint network for IONOS	 Fasthosts	 Arsys	 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.	 DE
11878   | 107.152.41.163   | US | TZULO	 US			
40021   | 209.145.52.0     | US | CONTABO	 US			
30083   | 209.126.123.13   | US | AS-30083-GO-DADDY-COM-LLC	 US			
24940   | 88.99.24.247     | DE | HETZNER-AS	 DE			
8075    | 52.170.141.165   | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
16276   | 54.39.176.229    | CA | OVH	 FR			
4766    | 61.75.68.87      | KR | KIXS-AS-KR Korea Telecom	 KR			
16276   | 51.75.92.49      | FR | OVH	 FR			
63949   | 45.79.236.49     | US | LINODE-AP Linode	 LLC	 US		
31034   | 80.211.71.74     | IT | ARUBA-ASN	 IT			
17819   | 27.111.250.61    | AU | ASN-EQUINIX-AP Equinix Asia Pacific	 SG			
55130   | 162.222.139.207  | CA | PDSI	 CA			
7506    | 118.27.106.136   | JP | INTERQ GMO Internet	Inc	 JP		
8075    | 13.76.94.60      | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
5650    | 184.17.138.55    | US | FRONTIER-FRTR	 US			
14618   | 35.169.165.0     | US | AMAZON-AES	 US			
24940   | 135.181.25.91    | DE | HETZNER-AS	 DE			
24940   | 94.130.231.11    | DE | HETZNER-AS	 DE			
15169   | 104.198.217.123  | US | GOOGLE	 US			
42730   | 178.254.31.24    | DE | EVANZOAS	 DE			
7018    | 45.27.95.183     | US | ATT-INTERNET4	 US			
16276   | 192.99.247.170   | CA | OVH	 FR			
56478   | 88.98.192.140    | GB | BCUBE-AS	 GB			
5603    | 193.77.169.28    | SI | SIOL-NET Telekom Slovenije d.d.	 SI			
51167   | 75.119.130.186   | DE | CONTABO	 DE			
577     | 142.182.55.188   | CA | BACOM	 CA			
202448  | 178.157.82.189   | CY | MVPS www.mvps.net	 CY			
8075    | 40.114.178.66    | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
12874   | 93.56.200.143    | IT | FASTWEB	 IT			
33915   | 83.85.214.210    | NL | TNF-AS	 NL			
8560    | 217.160.242.142  | DE | IONOS-AS This is the joint network for IONOS	 Fasthosts	 Arsys	 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.	 DE
15169   | 35.244.75.222    | US | GOOGLE	 US			
16509   | 3.134.60.2       | US | AMAZON-02	 US			
49544   | 5.200.20.187     | NL | I3DNET	 NL			
16509   | 15.188.161.79    | US | AMAZON-02	 US			
3301    | 81.232.88.249    | SE | TELIANET-SWEDEN Telia Company	 SE			
48854   | 185.20.205.21    | DK | ZITCOM	 DK			
16509   | 54.255.19.129    | US | AMAZON-02	 US			
16509   | 99.83.154.118    | US | AMAZON-02	 US			
16509   | 13.56.17.19      | US | AMAZON-02	 US			
16276   | 51.91.156.255    | FR | OVH	 FR			
14061   | 159.223.20.53    | US | DIGITALOCEAN-ASN	 US			
16509   | 3.97.53.236      | US | AMAZON-02	 US			
396982  | 34.65.164.184    | US | GOOGLE-PRIVATE-CLOUD	 US			
14061   | 64.225.93.159    | US | DIGITALOCEAN-ASN	 US			
63949   | 45.79.37.168     | US | LINODE-AP Linode	 LLC	 US		
20860   | 31.3.245.20      | GB | IOMART-AS	 GB			
16509   | 3.140.109.197    | US | AMAZON-02	 US			
24940   | 78.47.96.56      | DE | HETZNER-AS	 DE			
39651   | 213.100.203.184  | SE | TELE2-FIXED-SWEDEN	 SE			
14618   | 107.23.61.45     | US | AMAZON-AES	 US			
16276   | 54.39.20.71      | CA | OVH	 FR			
21283   | 90.157.197.67    | SI | A1SI-AS A1 Slovenija	 SI			
14061   | 207.154.241.146  | US | DIGITALOCEAN-ASN	 US			
204548  | 194.36.88.121    | IL | CLOUDWEBMANAGE-IL-FR	 US			
5769    | 24.203.92.43     | CA | VIDEOTRON	 CA			
24940   | 23.88.48.67      | DE | HETZNER-AS	 DE			
63949   | 172.104.154.69   | US | LINODE-AP Linode	 LLC	 US		
10796   | 67.53.145.250    | US | TWC-10796-MIDWEST	 US			
54113   | 185.199.108.153  | US | FASTLY	 US			
51167   | 173.249.8.87     | DE | CONTABO	 DE			
24940   | 159.69.219.45    | DE | HETZNER-AS	 DE			
51167   | 194.163.155.35   | DE | CONTABO	 DE			
24940   | 144.76.200.221   | DE | HETZNER-AS	 DE			
29182   | 188.120.228.228  | RU | THEFIRST-AS	 RU			
15169   | 35.192.213.48    | US | GOOGLE	 US			
20473   | 108.61.217.150   | US | AS-CHOOPA	 US			
51167   | 161.97.174.5     | DE | CONTABO	 DE			
1136    | 84.80.37.58      | NL | KPN KPN National	 NL			
15169   | 35.197.22.59     | US | GOOGLE	 US			
8560    | 213.171.214.10   | GB | IONOS-AS This is the joint network for IONOS	 Fasthosts	 Arsys	 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.	 DE
3249    | 213.35.137.38    | EE | ESTPAK	 EE			
6327    | 70.67.117.65     | CA | SHAW	 CA			
51167   | 62.171.147.209   | DE | CONTABO	 DE			
16509   | 18.119.119.197   | US | AMAZON-02	 US			
14618   | 35.173.202.250   | US | AMAZON-AES	 US			
16276   | 46.105.233.161   | FR | OVH	 FR			
24940   | 162.55.59.72     | DE | HETZNER-AS	 DE			
3303    | 213.200.216.5    | CH | SWISSCOM Swisscom Switzerland Ltd	 CH			
20860   | 5.152.204.190    | GB | IOMART-AS	 GB			
3301    | 81.225.71.128    | SE | TELIANET-SWEDEN Telia Company	 SE			
14061   | 68.183.140.235   | US | DIGITALOCEAN-ASN	 US			
207146  | 81.161.232.59    | IT | NETIKOM-AS	 IT			
8560    | 217.160.186.211  | DE | IONOS-AS This is the joint network for IONOS	 Fasthosts	 Arsys	 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.	 DE
20473   | 66.42.38.5       | US | AS-CHOOPA	 US			
51167   | 95.111.244.6     | DE | CONTABO	 DE			
20473   | 45.32.83.97      | US | AS-CHOOPA	 US			
16509   | 35.183.152.202   | US | AMAZON-02	 US			
25697   | 209.151.144.230  | US | UPCLOUDUSA	 US			
16509   | 18.119.77.210    | US | AMAZON-02	 US			
399686  | 172.111.3.80     | US | SEMIBAND	 US			
24940   | 116.203.223.158  | DE | HETZNER-AS	 DE			
20473   | 141.164.38.90    | JP | AS-CHOOPA	 US			
7922    | 50.238.140.60    | US | COMCAST-7922	 US			
20845   | 178.164.141.153  | HU | DIGICABLE	 HU			
40021   | 209.145.56.23    | US | CONTABO	 US			
47869   | 185.144.159.2    | GI | NETROUTING-AS	 NL			
25596   | 84.245.11.50     | NL | CAMBRIUM-AS	 NL			
202448  | 45.153.186.147   | CY | MVPS www.mvps.net	 CY			
16276   | 146.59.46.42     | FR | OVH	 FR			
6724    | 85.214.40.245    | DE | STRATO STRATO AG	 DE			
24940   | 159.69.105.74    | DE | HETZNER-AS	 DE			
8075    | 138.91.59.174    | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
50347   | 195.191.47.213   | RO | ZONTERRA-AS	 RO			
51167   | 161.97.78.170    | DE | CONTABO	 DE			
40021   | 209.126.5.179    | US | CONTABO	 US			
41427   | 193.164.139.2    | SI | MARC-NET_AS	 SI			
14061   | 64.227.48.151    | US | DIGITALOCEAN-ASN	 US			
16276   | 141.94.109.43    | FR | OVH	 FR			
12322   | 91.161.187.111   | FR | PROXAD	 FR			
24940   | 95.217.234.103   | DE | HETZNER-AS	 DE			
24940   | 78.47.121.49     | DE | HETZNER-AS	 DE			
6724    | 85.214.189.16    | DE | STRATO STRATO AG	 DE			
16276   | 91.121.168.83    | FR | OVH	 FR			
51167   | 194.163.153.43   | DE | CONTABO	 DE			
24940   | 135.181.82.35    | DE | HETZNER-AS	 DE			
24940   | 135.181.89.185   | DE | HETZNER-AS	 DE			
3352    | 83.41.149.131    | ES | TELEFONICA_DE_ESPANA	 ES			
15169   | 34.105.251.135   | US | GOOGLE	 US			
14061   | 139.59.174.229   | SG | DIGITALOCEAN-ASN	 US			
51167   | 161.97.170.237   | DE | CONTABO	 DE			
8075    | 40.113.106.44    | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
14061   | 139.59.238.96    | SG | DIGITALOCEAN-ASN	 US			
14061   | 164.90.155.206   | US | DIGITALOCEAN-ASN	 US			
16509   | 13.48.37.20      | US | AMAZON-02	 US			
24940   | 94.130.99.102    | DE | HETZNER-AS	 DE			
15169   | 34.123.29.48     | US | GOOGLE	 US			
16509   | 3.136.248.10     | US | AMAZON-02	 US			
24940   | 135.181.1.15     | DE | HETZNER-AS	 DE			
51167   | 178.18.241.187   | DE | CONTABO	 DE			
40021   | 144.126.142.84   | US | CONTABO	 US			
24940   | 94.130.97.217    | DE | HETZNER-AS	 DE			
42965   | 93.181.20.8      | DE | NETSERVICES-AS	 DE			
20473   | 95.179.153.36    | US | AS-CHOOPA	 US			
8560    | 74.208.151.8     | US | IONOS-AS This is the joint network for IONOS	 Fasthosts	 Arsys	 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.	 DE
62370   | 78.41.204.30     | NL | SNEL	 NL			
51167   | 62.171.184.119   | DE | CONTABO	 DE			
16276   | 51.75.89.117     | FR | OVH	 FR			
202242  | 217.61.59.200    | IT | ARUBA-CLOUD	 IT			
17819   | 27.111.250.62    | AU | ASN-EQUINIX-AP Equinix Asia Pacific	 SG			
55130   | 162.222.139.208  | CA | PDSI	 CA			
209     | 75.171.30.202    | US | CENTURYLINK-US-LEGACY-QWEST	 US			
14618   | 35.170.33.163    | US | AMAZON-AES	 US			
40021   | 144.126.138.151  | US | CONTABO	 US			
16509   | 3.11.32.69       | US | AMAZON-02	 US			
24940   | 116.203.159.47   | DE | HETZNER-AS	 DE			
202448  | 93.115.21.239    | CY | MVPS www.mvps.net	 CY			
51167   | 207.180.253.140  | DE | CONTABO	 DE			
14061   | 142.93.76.163    | US | DIGITALOCEAN-ASN	 US			
16276   | 139.99.192.25    | CA | OVH	 FR			
50815   | 178.216.61.22    | SI | BTC-AS	 SI			
51167   | 75.119.130.187   | DE | CONTABO	 DE			
202448  | 45.153.186.85    | CY | MVPS www.mvps.net	 CY			
8075    | 20.54.134.113    | US | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
8560    | 82.165.185.37    | DE | IONOS-AS This is the joint network for IONOS	 Fasthosts	 Arsys	 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.	 DE
16509   | 3.9.113.20       | US | AMAZON-02	 US			
49544   | 5.200.20.188     | NL | I3DNET	 NL			
12322   | 82.66.83.253     | FR | PROXAD	 FR			
2119    | 85.229.60.64     | SE | TELENOR-NEXTEL Telenor Norge AS	 NO			
16509   | 54.151.208.22    | US | AMAZON-02	 US			
16509   | 54.151.11.13     | US | AMAZON-02	 US			
12322   | 82.65.170.54     | FR | PROXAD	 FR			
16509   | 54.155.57.21     | US | AMAZON-02	 US			
20860   | 31.3.245.21      | GB | IOMART-AS	 GB			
24940   | 116.202.109.61   | DE | HETZNER-AS	 DE			
8075    | 94.245.110.182   | GB | MICROSOFT-CORP-MSN-AS-BLOCK	 US			
14618   | 34.196.204.188   | US | AMAZON-AES	 US			
207143  | 213.167.224.64   | CH | HOSTTECH-AS	 CH			
